istat_code,municipality,sea_coast_km,lake_coast_km,protected_areas_sqkm,museums,architectural_features,sports_facilities,nature_based,theme_parks,nightlife,public_transport_points,airport_straight_km
54040,Piegaro,0.0,0.0,0.0,2,3,28,0,0,3,0,32.532
54041,Pietralunga,0.0,0.309,0.362,0,6,23,11,0,5,3,40.439
54042,Poggiodomo,0.0,0.0,0.0,0,0,4,2,0,0,0,53.727
54043,Preci,0.0,0.0,0.0,0,3,14,7,0,2,1,50.305
54044,San Giustino,0.0,0.0,0.096,5,2,42,8,0,22,67,56.061
54045,Sant'Anatolia di Narco,0.0,0.0,0.0,1,1,6,7,0,0,2,50.701
54046,Scheggia e Pascelupo,0.0,0.0,53.403,0,1,7,16,0,6,0,39.174
54047,Scheggino,0.0,0.0,0.005,1,2,8,3,1,0,5,53.173
54048,Sellano,0.0,0.0,17.486,0,1,8,12,0,3,0,38.497
54049,Sigillo,0.0,0.0,15.427,0,1,4,7,0,3,2,32.08
54050,Spello,0.0,0.444,5.357,2,10,35,12,0,0,16,16.456
54051,Spoleto,0.0,0.0,18.657,13,65,248,31,0,8,81,43.235
54052,Todi,0.0,0.0,0.0,2,24,225,2,0,10,72,36.66
54053,Torgiano,0.0,0.0,0.0,2,36,44,0,0,2,0,7.968
54054,Trevi,0.0,0.0,9.541,2,11,97,8,0,3,25,31.388
54055,Tuoro sul Trasimeno,0.0,13.042,21.226,3,29,73,5,0,6,7,37.665
54056,Umbertide,0.0,0.0,0.0,4,8,120,24,0,28,34,27.402
54057,Valfabbrica,0.0,0.537,0.0,0,9,22,1,0,3,1,13.526
54058,Vallo di Nera,0.0,0.0,1.048,1,1,5,2,0,0,3,46.165
54059,Valtopina,0.0,0.0,3.921,0,2,7,4,0,1,2,20.535
55001,Acquasparta,0.0,0.0,0.156,1,4,16,1,0,0,4,45.556
55002,Allerona,0.0,0.0,0.286,1,0,10,3,0,0,3,54.376
55003,Alviano,0.0,0.0,6.251,0,1,15,1,0,0,5,59.778
55004,Amelia,0.0,0.0,36.196,5,11,66,40,0,4,67,60.506
55005,Arrone,0.0,0.0,5.986,1,5,11,5,0,1,0,63.56
55006,Attigliano,0.0,0.0,0.0,0,1,5,1,0,0,4,66.329
55007,Baschi,0.0,0.0,0.0,2,5,21,12,0,3,1,47.302
55008,Calvi dell'Umbria,0.0,0.0,0.0,0,0,8,8,0,1,0,67.545
55009,Castel Giorgio,0.0,0.0,0.0,0,2,0,0,0,0,0,61.656
55010,Castel Viscardo,0.0,0.0,0.0,1,2,14,0,0,2,0,55.267
55011,Fabro,0.0,0.0,0.0,0,2,27,0,1,4,3,48.572
55012,Ferentillo,0.0,0.0,8.663,1,1,11,15,0,3,1,58.188
55013,Ficulle,0.0,0.0,0.391,0,3,10,2,0,1,0,47.099
55014,Giove,0.0,0.0,0.0,0,3,7,0,0,1,0,67.245
55015,Guardea,0.0,0.0,20.471,0,3,9,8,0,1,0,55.319
55016,Lugnano in Teverina,0.0,0.0,5.607,0,1,12,6,0,0,0,61.036
55017,Montecastrilli,0.0,0.0,0.018,0,2,13,2,0,0,1,50.712
55018,Montecchio,0.0,0.0,8.125,2,5,24,11,0,2,0,51.183
55019,Montefranco,0.0,0.0,1.561,0,0,2,2,0,0,1,58.654
55020,Montegabbione,0.0,0.0,0.0,0,2,13,1,0,0,0,37.979
55021,Monteleone d'Orvieto,0.0,0.0,0.0,0,0,3,1,0,0,0,43.5
55022,Narni,0.0,0.935,2.271,3,12,74,36,0,16,17,66.057
55023,Orvieto,0.0,0.358,3.806,8,17,114,8,0,8,17,49.886
55024,Otricoli,0.0,0.0,0.0,1,2,22,9,0,2,0,70.521
55025,Parrano,0.0,0.0,0.911,0,1,1,0,0,1,1,40.45
55026,Penna in Teverina,0.0,0.0,0.0,0,4,8,1,0,1,0,68.358
55027,Polino,0.0,0.0,1.508,0,2,3,5,0,1,1,64.33
55028,Porano,0.0,0.0,0.0,0,3,7,2,0,0,0,57.569
55029,San Gemini,0.0,0.249,0.0,3,2,20,0,0,1,4,54.708
55030,San Venanzo,0.0,0.0,6.478,2,3,22,2,2,0,3,34.236
55031,Stroncone,0.0,0.0,0.0,1,4,16,16,1,1,7,69.749
55032,Terni,0.0,16.201,6.507,10,29,286,38,3,45,47,58.981
55033,Avigliano Umbro,0.0,0.0,8.489,1,3,11,4,0,0,1,48.888
56001,Acquapendente,0.0,1.195,29.787,2,7,28,11,0,2,2,63.087
56002,Arlena di Castro,0.0,0.0,0.0,0,1,7,1,0,0,1,69.55
56003,Bagnoregio,0.0,0.0,13.002,2,3,45,3,0,6,0,63.932
56004,Barbarano Romano,0.0,0.0,36.112,2,3,8,8,0,0,0,50.347
56005,Bassano Romano,0.0,0.0,13.713,0,6,66,10,0,3,7,43.849
56006,Bassano in Teverina,0.0,0.0,0.0,0,0,3,5,0,1,10,72.262
56007,Blera,0.0,0.0,72.249,1,5,24,10,0,5,5,50.757
56008,Bolsena,0.0,13.455,6.094,1,9,36,9,0,4,11,67.529
56009,Bomarzo,0.0,0.0,2.655,0,48,7,3,0,0,6,69.404
56010,Calcata,0.0,0.0,1.773,1,31,2,6,0,2,1,45.738
56011,Canepina,0.0,0.0,0.015,2,1,4,2,0,2,7,62.674
56012,Canino,0.0,0.0,0.222,2,4,23,0,0,0,2,61.915
56013,Capodimonte,0.0,11.801,0.175,2,2,14,2,0,1,0,70.612
56014,Capranica,0.0,0.0,1.019,1,5,54,0,0,2,9,50.129
56015,Caprarola,0.0,12.902,48.195,0,3,12,9,0,1,0,57.224
56016,Carbognano,0.0,0.0,0.0,0,1,15,0,0,0,1,56.664
56017,Castel Sant'Elia,0.0,0.0,2.302,0,0,6,2,0,0,0,49.665
56018,Castiglione in Teverina,0.0,0.0,0.018,1,0,1,1,0,0,0,56.445
56019,Celleno,0.0,0.0,0.0,0,3,2,1,0,1,0,67.565
56020,Cellere,0.0,0.0,0.0,1,4,3,2,0,0,0,63.554
56021,Civita Castellana,0.0,0.0,0.018,2,3,66,0,0,3,25,56.16
56022,Civitella d'Agliano,0.0,0.0,4.923,0,1,6,0,0,1,0,59.848
56023,Corchiano,0.0,0.0,1.824,0,0,26,2,0,0,1,60.543
56024,Fabrica di Roma,0.0,0.0,0.248,0,2,83,1,0,1,3,57.046
56025,Faleria,0.0,0.0,0.051,0,1,8,0,0,0,0,49.621
56026,Farnese,0.0,0.0,44.318,0,3,4,5,0,2,0,56.958
56027,Gallese,0.0,0.0,1.264,1,2,16,6,0,7,38,63.695
56028,Gradoli,0.0,7.245,0.0,1,1,2,5,0,3,0,67.939
56029,Graffignano,0.0,0.0,0.0,0,2,6,2,0,0,5,64.108
56030,Grotte di Castro,0.0,0.835,0.0,1,2,12,2,0,1,0,65.717
56031,Ischia di Castro,0.0,0.0,21.05,1,2,13,2,0,1,0,54.782
56032,Latera,0.0,0.88,9.406,1,0,1,3,0,0,0,62.505
56033,Lubriano,0.0,0.0,0.008,1,2,3,0,0,0,0,59.973
56034,Marta,0.0,6.963,1.567,0,0,12,1,0,0,0,74.711
56035,Montalto di Castro,17.835,0.0,0.005,0,0,51,5,0,3,5,59.306
56036,Montefiascone,0.0,9.047,15.844,0,9,19,7,0,0,4,73.936
56037,Monte Romano,0.0,0.0,34.678,1,3,2,2,0,0,0,63.491
56038,Monterosi,0.0,2.108,5.473,0,2,80,5,0,1,0,41.241
56039,Nepi,0.0,0.842,2.086,1,7,35,9,0,3,3,45.818
56040,Onano,0.0,0.0,0.0,1,1,9,1,0,0,0,60.95
56041,Oriolo Romano,0.0,0.107,17.638,1,4,40,9,0,4,3,41.099
56042,Orte,0.0,0.153,0.0,3,4,23,7,1,1,37,70.952
56043,Piansano,0.0,0.0,0.0,0,1,4,0,0,1,0,69.07
56044,Proceno,0.0,0.0,0.0,1,5,8,2,0,0,0,59.62
56045,Ronciglione,0.0,6.102,13.746,0,2,22,3,0,0,4,52.519
56046,Villa San Giovanni in Tuscia,0.0,0.0,0.0,0,0,3,3,0,1,0,54.602
56047,San Lorenzo Nuovo,0.0,1.893,0.0,0,6,21,2,0,1,0,67.939
56048,Soriano nel Cimino,0.0,0.09,8.609,0,4,41,11,0,6,56,69.255
56049,Sutri,0.0,0.425,24.954,2,14,67,8,1,2,6,45.557
56050,Tarquinia,18.437,0.0,74.263,3,18,129,11,0,15,43,63.418
56051,Tessennano,0.0,0.0,0.0,0,0,2,0,0,0,0,67.033
56052,Tuscania,0.0,0.0,24.095,1,8,83,2,0,9,2,73.082
56053,Valentano,0.0,0.299,2.764,1,1,9,1,0,9,5,62.262
56054,Vallerano,0.0,0.0,0.0,0,2,4,1,0,0,5,61.612
56055,Vasanello,0.0,0.0,0.0,0,2,5,1,1,1,7,67.657
56056,Vejano,0.0,0.107,35.52,0,4,9,7,1,0,0,44.757
56057,Vetralla,0.0,0.0,4.457,1,5,46,10,0,4,7,58.228
56058,Vignanello,0.0,0.0,0.0,0,2,6,0,0,3,13,63.132
56059,Viterbo,0.0,0.0,20.253,9,96,245,12,2,15,68,70.883
56060,Vitorchiano,0.0,0.28,2.372,0,2,10,5,0,3,28,73.024
57001,Accumoli,0.0,0.543,0.0,0,1,5,15,0,1,0,74.938
57002,Amatrice,0.0,9.95,0.0,3,2,22,63,0,3,2,76.382
57003,Antrodoco,0.0,0.0,0.0,2,1,3,15,0,5,7,79.922
57004,Ascrea,0.0,4.773,1.716,0,0,2,4,0,0,0,56.505
57005,Belmonte in Sabina,0.0,0.0,0.0,0,0,1,0,0,0,1,63.085
57006,Borbona,0.0,0.0,0.0,0,0,1,4,0,1,0,84.517
57007,Borgorose,0.0,0.993,35.793,1,2,15,27,0,8,36,70.645
57008,Borgo Velino,0.0,0.0,0.0,0,0,4,5,0,1,0,77.23
57009,Cantalice,0.0,0.0,0.571,0,1,1,13,0,1,10,76.698
57010,Cantalupo in Sabina,0.0,0.0,0.0,0,0,3,0,0,0,0,56.076
57011,Casaprota,0.0,0.0,0.0,0,0,8,0,0,0,0,52.958
57012,Casperia,0.0,0.0,12.293,0,2,1,8,0,2,0,61.195
57013,Castel di Tora,0.0,11.502,3.578,0,1,1,2,0,5,0,55.306
57014,Castelnuovo di Farfa,0.0,1.227,0.0,1,3,8,5,0,0,0,49.576
57015,Castel Sant'Angelo,0.0,0.808,0.0,1,1,7,1,0,0,7,75.326
57016,Cittaducale,0.0,0.0,0.01,0,4,15,2,1,2,12,72.298
57017,Cittareale,0.0,0.0,0.0,1,1,10,8,0,0,0,75.983
57018,Collalto Sabino,0.0,0.0,2.23,0,1,2,5,0,2,0,54.941
57019,Colle di Tora,0.0,4.738,0.0,0,0,0,1,0,0,1,52.793
57020,Collegiove,0.0,0.0,4.069,0,0,2,3,0,0,0,55.285
57021,Collevecchio,0.0,0.0,0.0,0,0,3,0,0,0,3,58.644
57022,Colli sul Velino,0.0,1.512,1.035,0,0,4,2,0,0,2,70.278
57023,Concerviano,0.0,0.0,1.13,0,0,7,0,0,0,0,64.495
57024,Configni,0.0,0.0,0.0,0,0,1,0,0,2,0,70.444
57025,Contigliano,0.0,0.0,16.565,0,3,8,7,0,3,7,70.225
57026,Cottanello,0.0,0.0,7.752,0,1,0,7,0,1,0,69.644
57027,Fara in Sabina,0.0,0.129,0.371,0,1,82,2,0,2,10,43.876
57028,Fiamignano,0.0,0.684,0.0,0,3,2,19,0,1,4,72.689
57029,Forano,0.0,0.0,0.0,0,0,2,0,0,1,3,53.82
57030,Frasso Sabino,0.0,0.0,0.0,0,0,3,0,0,0,0,50.525
57031,Greccio,0.0,0.0,0.0,2,8,4,5,0,0,10,73.554
57032,Labro,0.0,0.656,0.0,0,3,3,0,0,2,0,68.531
57033,Leonessa,0.0,0.0,0.0,0,3,31,22,0,0,7,71.33
57034,Longone Sabino,0.0,0.0,2.411,0,6,8,4,0,0,2,63.367
57035,Magliano Sabina,0.0,0.0,0.0,1,0,24,0,0,0,3,62.822
57036,Marcetelli,0.0,0.0,4.967,0,0,2,3,0,0,0,59.557
57037,Micigliano,0.0,0.0,0.0,0,0,9,9,0,0,0,81.89
57038,Mompeo,0.0,0.0,0.0,0,2,2,5,0,0,0,53.132
57039,Montasola,0.0,0.0,6.003,0,0,5,1,0,3,2,64.81
57040,Montebuono,0.0,0.0,0.0,0,2,33,3,0,2,2,63.871
57041,Monteleone Sabino,0.0,0.0,0.0,1,1,2,3,0,2,0,52.618
57042,Montenero Sabino,0.0,0.0,0.0,0,1,3,1,0,1,1,57.256
57043,Monte San Giovanni in Sabina,0.0,0.0,8.702,0,1,0,4,0,2,0,59.329
57044,Montopoli di Sabina,0.0,0.836,0.025,0,1,30,3,0,2,7,47.713
57045,Morro Reatino,0.0,0.0,0.044,0,0,1,2,0,0,0,68.896
57046,Nespolo,0.0,0.0,0.0,0,0,2,2,0,2,0,56.034
57047,Orvinio,0.0,0.0,0.0,0,1,5,5,0,0,0,46.362
57048,Paganico Sabino,0.0,4.376,5.314,0,0,4,5,0,0,0,54.475
57049,Pescorocchiano,0.0,0.0,0.028,0,0,6,20,0,1,0,64.842
57050,Petrella Salto,0.0,0.404,0.0,0,2,5,18,0,1,0,68.693
57051,Poggio Bustone,0.0,0.0,3.083,0,7,4,6,0,1,7,73.028
57052,Poggio Catino,0.0,0.0,0.025,0,1,22,0,0,2,3,55.452
57053,Poggio Mirteto,0.0,0.0,0.0,0,4,25,1,0,2,5,52.029
57054,Poggio Moiano,0.0,0.0,0.0,0,2,5,2,0,4,3,50.355
57055,Poggio Nativo,0.0,0.0,0.059,0,0,5,4,0,2,2,48.671
57056,Poggio San Lorenzo,0.0,0.0,0.0,1,0,12,0,0,2,1,54.43
57057,Posta,0.0,0.0,0.0,0,0,6,10,0,2,0,79.773
57058,Pozzaglia Sabina,0.0,0.0,0.0,0,1,3,3,0,0,1,50.452
57059,Rieti,0.0,0.0,38.208,4,29,145,21,0,38,187,70.694
57060,Rivodutri,0.0,1.323,5.29,0,0,2,8,0,0,0,70.473
57061,Roccantica,0.0,0.0,10.134,0,0,3,5,0,0,1,58.764
57062,Rocca Sinibalda,0.0,4.391,2.991,0,4,3,5,0,1,0,59.185
57063,Salisano,0.0,0.0,0.029,0,1,3,1,0,2,1,54.43
57064,Scandriglia,0.0,0.0,0.0,0,0,12,8,0,0,2,45.435
57065,Selci,0.0,0.0,0.0,0,0,3,1,0,0,0,57.189
57066,Stimigliano,0.0,0.0,0.0,0,0,6,0,0,0,3,55.217
57067,Tarano,0.0,0.0,0.0,0,0,27,0,0,2,0,59.877
57068,Toffia,0.0,0.0,4.387,0,4,4,1,0,2,0,47.267
57069,Torricella in Sabina,0.0,0.0,0.0,0,0,2,0,0,2,2,57.56
57070,Torri in Sabina,0.0,0.0,0.0,0,1,7,1,0,0,0,62.492
57071,Turania,0.0,0.0,0.0,0,0,0,0,0,0,0,50.626
57072,Vacone,0.0,0.0,0.0,0,0,2,0,0,0,0,65.946
57073,Varco Sabino,0.0,0.0,6.192,0,2,4,7,0,0,0,61.185
58001,Affile,0.0,0.0,0.0,0,0,1,0,0,0,0,42.053
58002,Agosta,0.0,0.0,0.0,0,1,6,0,0,1,2,42.219
58003,Albano Laziale,0.0,1.236,2.067,3,5,200,0,0,6,23,10.472
58004,Allumiere,0.0,0.0,98.258,2,0,5,2,0,0,0,46.726
58005,Anguillara Sabazia,0.0,13.718,88.488,3,4,120,5,0,10,12,29.166
58006,Anticoli Corrado,0.0,0.0,0.0,0,2,1,2,0,0,0,39.69
58007,Anzio,13.326,0.0,0.374,3,1,652,3,0,10,25,33.063
58008,Arcinazzo Romano,0.0,0.0,0.0,0,0,1,0,1,0,0,46.029
58009,Ariccia,0.0,0.0,7.054,1,1,132,2,0,2,2,11.902
58010,Arsoli,0.0,0.0,0.001,0,2,14,3,0,0,12,44.282
58011,Artena,0.0,0.0,2.112,3,4,93,1,0,0,18,26.235
58012,Bellegra,0.0,0.0,0.0,0,0,4,1,0,0,33,37.029
58013,Bracciano,0.0,11.923,163.038,5,4,231,13,0,5,33,31.575
58014,Camerata Nuova,0.0,0.0,40.139,0,1,1,9,0,0,5,51.341
58015,Campagnano di Roma,0.0,0.895,19.503,0,2,83,2,0,1,1,36.45
58016,Canale Monterano,0.0,0.0,48.32,0,3,49,10,0,3,6,38.353
58017,Canterano,0.0,0.0,0.0,0,0,1,0,0,0,0,40.148
58018,Capena,0.0,0.0,0.0,1,1,139,0,0,0,1,36.634
58019,Capranica Prenestina,0.0,0.0,0.0,0,2,4,17,0,1,6,30.251
58020,Carpineto Romano,0.0,0.0,0.0,0,0,5,16,0,0,2,47.136
58021,Casape,0.0,0.0,0.0,0,1,3,1,0,0,6,27.919
58022,Castel Gandolfo,0.0,9.434,9.017,0,0,74,3,1,2,17,7.865
58023,Castel Madama,0.0,0.0,0.0,0,1,63,8,0,1,0,29.978
58024,Castelnuovo di Porto,0.0,0.0,10.743,0,1,155,4,0,0,3,35.016
58025,Castel San Pietro Romano,0.0,0.0,0.0,0,3,6,8,0,0,9,26.525
58026,Cave,0.0,0.0,0.0,0,0,112,0,0,0,23,28.201
58027,Cerreto Laziale,0.0,0.0,0.0,0,0,7,2,0,0,15,36.202
58028,Cervara di Roma,0.0,0.0,25.26,0,2,8,9,0,1,1,45.63
58029,Cerveteri,5.33,0.03,56.314,1,5,393,4,0,13,22,25.107
58030,Ciciliano,0.0,0.0,0.0,0,1,8,3,0,0,6,33.203
58031,Cineto Romano,0.0,0.0,0.0,0,1,8,2,0,0,3,41.651
58032,Civitavecchia,23.065,0.0,18.815,1,3,71,0,11,25,77,49.506
58033,Civitella San Paolo,0.0,0.0,0.0,0,0,25,0,0,0,0,44.304
58034,Colleferro,0.0,0.0,0.001,1,3,59,0,0,3,45,33.78
58035,Colonna,0.0,0.0,0.0,1,0,20,0,0,1,12,14.185
58036,Fiano Romano,0.0,0.0,0.0,0,2,299,0,1,4,6,39.772
58037,Filacciano,0.0,0.0,0.0,0,0,2,0,0,0,0,50.84
58038,Formello,0.0,0.0,22.322,0,6,503,6,0,0,2,30.994
58039,Frascati,0.0,0.0,1.594,3,17,326,0,0,35,56,6.999
58040,Gallicano nel Lazio,0.0,0.0,0.0,0,3,102,1,0,1,44,18.88
58041,Gavignano,0.0,0.0,0.0,0,0,27,0,0,0,6,40.92
58042,Genazzano,0.0,0.0,0.326,0,3,75,0,0,1,50,32.327
58043,Genzano di Roma,0.0,0.566,2.673,0,3,136,0,0,3,9,16.729
58044,Gerano,0.0,0.0,0.0,0,1,4,2,0,3,3,36.316
58045,Gorga,0.0,0.0,0.0,0,0,1,9,0,0,0,47.152
58046,Grottaferrata,0.0,0.0,6.21,2,4,152,0,1,9,58,7.315
58047,Guidonia Montecelio,0.0,0.468,0.0,1,5,555,0,1,8,15,22.126
58048,Jenne,0.0,0.0,28.039,0,2,4,9,0,1,1,49.819
58049,Labico,0.0,0.0,0.0,0,1,29,0,0,0,15,22.536
58050,Lanuvio,0.0,0.0,2.293,6,2,132,0,0,0,2,18.991
58051,Licenza,0.0,0.0,0.0,0,1,13,4,0,1,1,39.736
58052,Magliano Romano,0.0,0.0,4.711,0,0,3,2,0,1,0,41.32
58053,Mandela,0.0,0.0,0.0,0,1,5,1,0,1,10,38.518
58054,Manziana,0.0,0.0,27.187,0,1,56,9,0,0,8,35.116
58055,Marano Equo,0.0,0.0,0.0,0,1,1,2,0,1,0,41.07
58056,Marcellina,0.0,0.0,0.03,1,3,58,2,0,7,16,29.267
58057,Marino,0.0,0.0,4.797,2,6,209,0,0,9,32,4.994
58058,Mazzano Romano,0.0,0.0,9.741,2,15,19,16,1,0,2,43.487
58059,Mentana,0.0,0.0,6.54,3,2,113,6,0,5,15,27.409
58060,Monte Compatri,0.0,0.0,5.639,0,1,69,4,0,0,55,12.286
58061,Monteflavio,0.0,0.0,0.0,0,1,4,7,0,2,2,40.301
58062,Montelanico,0.0,0.0,0.0,0,1,9,3,0,0,0,40.828
58063,Montelibretti,0.0,0.0,0.0,0,3,26,0,0,3,0,37.898
58064,Monte Porzio Catone,0.0,0.0,5.022,4,0,50,2,0,3,32,9.803
58065,Monterotondo,0.0,0.043,6.681,2,2,100,10,0,11,28,29.938
58066,Montorio Romano,0.0,0.0,0.0,0,1,4,0,0,0,0,41.309
58067,Moricone,0.0,0.0,0.0,1,2,12,7,0,0,0,37.024
58068,Morlupo,0.0,0.0,2.528,0,0,90,3,0,0,10,38.835
58069,Nazzano,0.0,0.0,4.604,1,1,1,7,0,1,1,47.374
58070,Nemi,0.0,5.508,7.135,1,2,21,3,0,4,3,13.28
58071,Nerola,0.0,0.0,0.34,0,1,13,2,0,0,1,43.196
58072,Nettuno,13.216,0.0,0.0,1,4,428,1,0,6,9,36.729
58073,Olevano Romano,0.0,0.0,0.0,0,0,71,0,0,0,32,36.445
58074,Palestrina,0.0,0.0,0.03,4,5,190,0,0,3,107,22.107
58075,Palombara Sabina,0.0,0.315,0.0,0,5,89,7,0,6,11,33.777
58076,Percile,0.0,0.513,2.674,2,4,3,10,0,0,3,42.567
58077,Pisoniano,0.0,0.0,0.0,0,0,1,3,0,0,8,33.096
58078,Poli,0.0,0.0,0.0,0,0,21,0,0,0,0,26.109
58079,Pomezia,9.103,0.0,3.894,2,1,434,1,1,8,142,16.88
58080,Ponzano Romano,0.0,0.0,0.0,0,0,2,0,0,0,0,51.654
58081,Riano,0.0,0.0,1.309,0,2,205,0,0,1,1,32.269
58082,Rignano Flaminio,0.0,0.0,0.0,0,1,20,0,0,0,19,44.647
58083,Riofreddo,0.0,0.0,0.0,2,1,4,1,0,1,4,44.613
58084,Rocca Canterano,0.0,0.0,0.0,0,1,0,4,0,0,0,39.306
58085,Rocca di Cave,0.0,0.0,0.0,1,1,5,6,0,0,12,29.637
58086,Rocca di Papa,0.0,0.0,36.848,1,1,117,16,0,2,31,12.97
58087,Roccagiovine,0.0,0.0,0.0,0,1,2,4,0,0,0,36.754
58088,Rocca Priora,0.0,0.0,26.622,1,21,74,3,1,2,31,15.635
58089,Rocca Santo Stefano,0.0,0.0,0.0,0,0,1,0,0,0,8,38.704
58090,Roiate,0.0,0.0,0.0,0,0,2,2,0,1,8,40.275
58091,Roma,23.165,17.824,424.722,148,638,9117,80,25,729,9290,14.578
58092,Roviano,0.0,0.0,0.0,1,12,5,0,0,1,14,42.041
58093,Sacrofano,0.0,0.0,23.691,0,1,225,5,0,0,1,35.016
58094,Sambuci,0.0,0.0,0.441,0,3,2,1,0,0,0,35.411
58095,San Gregorio da Sassola,0.0,0.0,0.0,0,3,15,5,0,0,0,26.093
58096,San Polo dei Cavalieri,0.0,0.0,0.03,0,1,38,18,0,7,6,33.559
58097,Santa Marinella,21.401,0.0,29.851,3,2,163,1,0,24,42,38.54
58098,Sant'Angelo Romano,0.0,0.08,0.67,0,1,123,2,0,0,0,27.494
58099,Sant'Oreste,0.0,0.0,4.444,3,3,2,18,0,0,11,49.196
58100,San Vito Romano,0.0,0.0,0.0,0,1,9,1,0,0,16,33.371
58101,Saracinesco,0.0,0.0,0.091,1,0,3,1,0,0,3,37.46
58102,Segni,0.0,0.0,0.0,0,5,44,10,0,0,6,36.365
58103,Subiaco,0.0,0.0,38.979,0,3,37,14,0,2,5,46.091
58104,Tivoli,0.0,1.903,13.298,3,11,293,12,1,12,40,23.74
58105,Tolfa,0.0,0.0,170.767,1,2,30,2,0,1,1,41.328
58106,Torrita Tiberina,0.0,0.0,2.399,0,0,8,2,0,0,4,47.837
58107,Trevignano Romano,0.0,10.921,78.205,1,7,115,9,0,6,3,37.32
58108,Vallepietra,0.0,0.0,52.933,0,0,0,12,0,0,0,55.297
58109,Vallinfreda,0.0,0.0,0.035,0,0,1,1,0,0,0,45.86
58110,Valmontone,0.0,0.055,0.0,1,3,188,1,2,1,44,27.229
58111,Velletri,0.0,0.0,23.571,2,0,547,3,2,3,65,21.065
58112,Vicovaro,0.0,0.0,0.251,1,1,7,11,0,3,16,33.863
58113,Vivaro Romano,0.0,0.0,0.0,1,1,2,0,0,0,10,48.561
58114,Zagarolo,0.0,0.0,0.0,1,1,265,0,0,0,41,17.777
58115,Lariano,0.0,0.0,9.378,0,0,86,3,0,0,2,20.976
58116,Ladispoli,9.915,0.0,1.2,0,2,174,2,0,7,83,19.921
58117,Ardea,9.135,0.0,0.0,1,3,871,3,0,0,3,21.161
58118,Ciampino,0.0,0.0,0.487,0,3,113,1,2,5,37,1.852
58119,San Cesareo,0.0,0.0,0.085,0,0,151,1,0,1,40,16.328
58120,Fiumicino,36.235,0.0,81.338,5,9,719,10,1,22,104,8.239
58122,Fonte Nuova,0.0,0.0,4.985,0,0,156,5,1,1,13,22.828
59001,Aprilia,0.0,0.714,0.0,0,3,677,0,0,1,23,25.103
59002,Bassiano,0.0,0.0,0.0,1,3,3,7,0,0,4,45.86
59003,Campodimele,0.0,0.0,21.022,0,3,2,5,0,1,2,85.064
59004,Castelforte,0.0,0.0,0.0,0,1,13,1,0,1,1,60.078
59005,Cisterna di Latina,0.0,0.0,0.68,0,3,233,1,0,3,21,32.339
59006,Cori,0.0,0.0,1.026,1,3,60,3,0,5,11,31.099
59007,Fondi,10.662,28.61,39.816,3,10,108,22,0,23,86,85.451
59008,Formia,13.32,0.0,38.731,1,6,121,15,1,15,41,71.314
59009,Gaeta,17.204,0.0,0.115,2,17,59,3,0,11,17,74.121
59010,Itri,0.55,0.0,31.093,1,4,22,19,2,12,10,79.349
59011,Latina,14.064,0.256,0.0,11,13,751,3,2,48,140,43.989
59012,Lenola,0.0,0.0,5.89,0,0,6,1,0,2,20,84.414
59013,Maenza,0.0,0.0,0.0,0,2,2,4,0,0,4,56.867
59014,Minturno,7.95,0.0,0.974,1,5,57,3,0,17,66,62.595
59015,Monte San Biagio,0.0,7.949,2.938,0,2,3,9,0,4,14,77.283
59016,Norma,0.0,0.0,0.383,1,9,35,2,0,7,4,39.023
59017,Pontinia,0.0,0.0,0.0,2,0,9,0,0,4,77,61.814
59018,Ponza,43.554,0.0,8.61,0,1,14,1,0,14,23,102.49
59019,Priverno,0.0,0.0,0.0,3,2,19,2,0,1,40,60.12
59020,Prossedi,0.0,0.0,0.0,0,1,3,1,0,1,1,64.842
59021,Roccagorga,0.0,0.0,0.0,0,0,5,1,0,0,25,54.213
59022,Rocca Massima,0.0,0.0,0.0,0,0,6,1,0,0,0,29.538
59023,Roccasecca dei Volsci,0.0,0.0,0.0,0,0,2,2,0,0,0,64.681
59024,Sabaudia,19.215,0.0,32.534,3,1,217,7,0,0,68,62.473
59025,San Felice Circeo,16.796,0.0,0.0,0,2,140,9,0,0,40,73.318
59026,Santi Cosma e Damiano,0.0,0.0,0.0,0,0,6,0,0,6,2,60.16
59027,Sermoneta,0.0,0.0,0.0,2,6,74,0,0,1,31,42.458
59028,Sezze,0.0,0.0,0.0,0,0,75,3,0,1,42,51.817
59029,Sonnino,0.0,0.0,4.901,1,1,9,12,0,6,10,69.477
59030,Sperlonga,7.266,5.748,0.076,2,0,23,2,0,5,2,83.329
59031,Spigno Saturnia,0.0,0.0,22.968,0,1,2,13,1,1,1,69.058
59032,Terracina,13.406,1.266,5.074,3,8,226,16,0,10,63,73.353
59033,Ventotene,13.939,0.0,0.544,2,1,4,2,0,1,1,73.437
60001,Acquafondata,0.0,0.0,0.0,0,0,2,3,0,0,0,78.778
60002,Acuto,0.0,0.0,0.0,0,0,4,0,0,0,8,48.489
60003,Alatri,0.0,0.371,4.406,2,7,53,6,1,11,14,64.378
60004,Alvito,0.0,0.0,3.563,0,2,5,2,0,0,0,88.027
60005,Amaseno,0.0,0.0,0.0,0,0,3,3,0,0,0,72.574
60006,Anagni,0.0,0.0,0.0,3,3,32,0,0,3,3,46.808
60007,Aquino,0.0,0.0,0.0,1,0,4,0,0,1,0,81.79
